ident_1	ident_2	gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	avg_fc	min_abs_fc	max_abs_fc	all_same_direction	direction	n_same_direction	min_p	max_p	significant
CHIKV	mock	Traf3	3.8095699897578974e-10	0.027714992663080307	0.273	0.158	7.904095814749685e-6	5.838197244312153e-4	0.011069622945857394	0.227	0.171	1	2.655557543912905e-10	0.1469319521196516	0.257	0.147	5.509750792110495e-6	5.838197244312153e-4	7.966672629623133e-10	0.061905522576196435	0.011069622945857394	0.1469319521196516	TRUE	up	3	5.509750792110495e-6	1	FALSE
CHIKV	mock	Sugt1	2.313421136098476e-16	0.12960025606094305	0.523	0.309	4.799886173177118e-12	0.0032233565745978694	0.02575549026333912	0.42	0.345	1	0.07368753882878962	0.0301867898358108	0.407	0.364	1	0.07368753882878962	6.940263408295395e-16	0.06184751205336433	0.02575549026333912	0.12960025606094305	TRUE	up	3	4.799886173177118e-12	1	FALSE
CHIKV	mock	Exosc3	2.7384676624988755e-18	0.08471619718113096	0.27	0.128	5.681772706152667e-14	1.1615128861324889e-8	0.04701020373389195	0.204	0.124	2.409906936147688e-4	0.004797008792077936	0.05349904705754177	0.2	0.153	1	0.004797008792077936	8.215402987496615e-18	0.0617418159908549	0.04701020373389195	0.08471619718113096	TRUE	up	3	5.681772706152667e-14	1	FALSE
CHIKV	mock	Mmp19	3.361559697438337e-10	0.12809748225447953	0.24	0.139	6.974564060245062e-6	0.11124129757368077	-0.0404723345870695	0.195	0.168	1	0.0762728098591755	0.09735163327994589	0.2	0.17	1	0.11124129757368077	1.0084679088925012e-9	0.06165892698245198	-0.0404723345870695	0.12809748225447953	FALSE	up	2	6.974564060245062e-6	1	FALSE
CHIKV	mock	Vopp1	2.1174165848645753e-15	0.07176536614941806	0.208	0.095	4.393215930277021e-11	2.3967060106488215e-4	0.05255604834363545	0.159	0.111	1	7.5289713832542525e-6	0.060613226867836656	0.159	0.095	0.15621109825975923	2.3967060106488215e-4	6.352249754593711e-15	0.061644880453630056	0.05255604834363545	0.07176536614941806	TRUE	up	3	4.393215930277021e-11	1	FALSE
CHIKV	mock	Cdc42se2	6.639188781410524e-14	0.12851301319534492	0.665	0.428	1.3774988883670556e-9	1.2053521380984029e-4	0.06526562590608365	0.579	0.483	1	0.1265346448216447	-0.008890768076356692	0.52	0.46	1	0.1265346448216447	1.9917566344230287e-13	0.061629290341690623	-0.008890768076356692	0.12851301319534492	FALSE	up	2	1.3774988883670556e-9	1	FALSE
CHIKV	mock	Mta3	2.4931773640565872e-14	0.05334584145057422	0.207	0.098	5.172844394944607e-10	1.8976792805669377e-9	0.06505065640652297	0.201	0.118	3.9373049713202824e-5	3.5201426749043372e-6	0.06646537757517001	0.192	0.119	0.0730359202189152	3.5201426749043372e-6	7.479532092169588e-14	0.061620625144089065	0.05334584145057422	0.06646537757517001	TRUE	up	3	5.172844394944607e-10	0.0730359202189152	FALSE
CHIKV	mock	Tctex1d2	5.431964476937403e-13	0.03879446708750661	0.289	0.156	1.1270239896749724e-8	3.792440834254478e-6	0.08948841883848302	0.257	0.186	0.07868556242911191	1.812881890906238e-5	0.05626915856475423	0.259	0.181	0.3761367347252263	1.812881890906238e-5	1.62958934308034e-12	0.06151734816358129	0.03879446708750661	0.08948841883848302	TRUE	up	3	1.1270239896749724e-8	0.3761367347252263	FALSE
CHIKV	mock	Zcchc9	2.188559829399275e-26	0.14677450166590567	0.373	0.173	4.540823934037616e-22	4.149327156749708e-8	0.07558197508274211	0.29	0.198	8.609023984824294e-4	0.6877079106088773	-0.03798556468929615	0.226	0.228	1	0.6877079106088773	6.565679488197809e-26	0.06145697068645054	-0.03798556468929615	0.14677450166590567	FALSE	up	2	4.540823934037616e-22	1	FALSE
CHIKV	mock	Adpgk	6.811701638325726e-10	0.05541411569235044	0.196	0.107	1.4132918559198217e-5	0.30773372474581046	-0.05897799189136782	0.124	0.132	1	1.356197057761635e-8	0.18786924856723927	0.197	0.108	2.8138376554438403e-4	0.30773372474581046	2.043510490105739e-9	0.06143512412274063	0.05541411569235044	0.18786924856723927	FALSE	up	2	1.4132918559198217e-5	1	FALSE
CHIKV	mock	Myof	3.5935431677996232e-6	0.06288382034056594	0.7	0.543	0.07455883364550658	3.6729596341735474e-5	0.12984535808948672	0.673	0.582	0.7620656648983276	0.38972490520831155	-0.008545867642452132	0.578	0.566	1	0.38972490520831155	1.0780590762787778e-5	0.06139443692920018	-0.008545867642452132	0.12984535808948672	FALSE	up	2	0.07455883364550658	1	FALSE
CHIKV	mock	Dok1	4.0554413107118067e-11	0.056139627737832876	0.207	0.109	8.414229631464856e-7	4.592834035765716e-13	0.1050274275492985	0.169	0.081	9.529212057406709e-9	0.18814035088605277	0.022896781740998157	0.148	0.129	1	0.18814035088605277	1.3778502107290844e-12	0.06135461234270984	0.022896781740998157	0.1050274275492985	TRUE	up	3	9.529212057406709e-9	1	FALSE
CHIKV	mock	Atp6v0a2	9.711968989897837e-19	0.097358766942457875	0.301	0.144	2.015039326024003e-14	3.278765449138226e-8	0.08102243083514293	0.251	0.164	6.802782553871991e-4	0.639011501052622	0.005572237618068299	0.199	0.186	1	0.639011501052622	2.9135906969693475e-18	0.06131781179855637	0.005572237618068299	0.097358766942457875	TRUE	up	3	2.015039326024003e-14	1	FALSE
CHIKV	mock	Lamtor1	0.0029080188832036617	0.03303452173770571	0.736	0.574	1	2.4180096556353415e-9	0.16677194503308646	0.716	0.58	5.016886433512207e-5	0.30330230128312363	-0.016007659723524137	0.633	0.583	1	0.30330230128312363	7.254028949365726e-9	0.06126626901575601	-0.016007659723524137	0.16677194503308646	FALSE	up	2	5.016886433512207e-5	1	FALSE
CHIKV	mock	Eif4g3	1.0895876944511028e-6	0.05205006662350087	0.653	0.459	0.02260676548447148	1.7767324600998988e-5	0.08399433046811722	0.564	0.458	0.368636450821527	0.040439878096779555	0.047546174587096424	0.498	0.445	1	0.040439878096779555	3.268759521750571e-6	0.06119685722623817	0.047546174587096424	0.08399433046811722	TRUE	up	3	0.02260676548447148	1	FALSE
CHIKV	mock	Ifrd1	0.052006150018608435	-0.01092784120463941	0.846	0.743	1	0.08779525542959613	0.03877694889619265	0.815	0.781	1	7.732800961831988e-10	0.1555660534816714	0.823	0.705	1.604401543560901e-5	0.08779525542959613	2.3198402867557137e-9	0.06113838705774155	-0.01092784120463941	0.1555660534816714	FALSE	up	2	1.604401543560901e-5	1	FALSE
CHIKV	mock	Fuca2	2.013444653830684e-8	0.025564231262974302	0.362	0.231	4.177494967767903e-4	8.785374079937145e-6	0.08729122297750513	0.312	0.23	0.18227894141053588	4.043130002102955e-4	0.06969523406962719	0.296	0.224	1	4.043130002102955e-4	6.040333839873274e-8	0.06085022943670221	0.025564231262974302	0.08729122297750513	TRUE	up	3	4.177494967767903e-4	1	FALSE
CHIKV	mock	Gm2000	4.6937861604681137e-29	0.15844482807526522	0.43	0.202	9.738667525739242e-25	0.01450638762210065	-3.0507630305365296e-4	0.383	0.316	1	0.02802182832448643	0.023922984950667137	0.343	0.29	1	0.02802182832448643	1.4081358481404228e-28	0.06068757890762624	-3.0507630305365296e-4	0.15844482807526522	FALSE	up	2	9.738667525739242e-25	1	FALSE
CHIKV	mock	Chd7	1.6488482185550495e-8	0.06942092014382673	0.32	0.203	3.4210302838580164e-4	0.016028898593784473	0.015108002188308545	0.301	0.253	1	7.754818879991568e-5	0.09742853766570131	0.289	0.216	1	0.016028898593784473	4.94654457410415e-8	0.060652486665945526	0.015108002188308545	0.09742853766570131	TRUE	up	3	3.4210302838580164e-4	1	FALSE
CHIKV	mock	Mrpl35	2.8107269501351687e-21	0.09752575891192838	0.366	0.181	5.831696276140448e-17	2.426711716350066e-11	0.08746354343114421	0.312	0.2	5.034941469083117e-7	0.009438033831696915	-0.0030766735115086985	0.291	0.236	1	0.009438033831696915	8.432180850405486e-21	0.06063754294385463	-0.0030766735115086985	0.09752575891192838	FALSE	up	2	5.831696276140448e-17	1	FALSE
CHIKV	mock	Fbxo4	8.699094307605734e-18	0.08273739209190564	0.257	0.12	1.8048880869420376e-13	1.113433008414848e-7	0.06519015180110166	0.223	0.144	0.002310150805859127	0.015794682440777433	0.0337415489178729	0.183	0.143	1	0.015794682440777433	2.609728292281719e-17	0.0605563642702934	0.0337415489178729	0.08273739209190564	TRUE	up	3	1.8048880869420376e-13	1	FALSE
CHIKV	mock	Myd88	7.182041474953453e-18	0.11971898994825692	0.532	0.313	1.4901299652233424e-13	9.810281556142436e-9	0.1150572737125557	0.452	0.333	2.0354372172684326e-4	0.06802478325722837	-0.053335447286331106	0.385	0.327	1	0.06802478325722837	2.1546124424860343e-17	0.06048027212482717	-0.053335447286331106	0.11971898994825692	FALSE	up	2	1.4901299652233424e-13	1	FALSE
CHIKV	mock	Copb2	5.8466050386449815e-09	0.055499606192374484	0.589	0.394	1.2130536134180608e-4	7.486429446196405e-8	0.11086464761555914	0.521	0.404	0.00155328438149683	0.12096630685316627	0.015025700793231733	0.452	0.408	1	0.12096630685316627	1.7539815013386582e-8	0.06046331820038845	0.015025700793231733	0.11086464761555914	TRUE	up	3	1.2130536134180608e-4	1	FALSE
CHIKV	mock	Ebp	2.7880919795253994e-18	0.09971185447716002	0.496	0.275	5.784733239119298e-14	5.979191800015439e-8	0.07536383978055827	0.4	0.289	0.0012405627146672032	0.05984800971373151	0.0061099858274058505	0.358	0.307	1	0.05984800971373151	8.364275938576173e-18	0.06039522669504138	0.0061099858274058505	0.09971185447716002	TRUE	up	3	5.784733239119298e-14	1	FALSE
CHIKV	mock	Eif4e2	2.9543959583497236e-11	0.0789023131667621	0.592	0.383	6.129780734384006e-7	4.720994289697995e-7	0.11465878014696895	0.515	0.41	0.0097951189522654	0.11065546413016432	-0.012953190170623019	0.465	0.401	1	0.11065546413016432	8.86318787478734e-11	0.06020263438103601	-0.012953190170623019	0.11465878014696895	FALSE	up	2	6.129780734384006e-7	1	FALSE
CHIKV	mock	Gorasp2	2.3829307352029174e-7	0.021665341094217583	0.476	0.313	0.004944104689399013	9.492784342730705e-7	0.10158233697510433	0.42	0.316	0.019695628954297665	0.004531347123420282	0.05706905595471079	0.381	0.316	1	0.004531347123420282	7.148790502101216e-7	0.0601055780080109	0.021665341094217583	0.10158233697510433	TRUE	up	3	0.004944104689399013	1	FALSE
CHIKV	mock	Hsd17b10	8.81988001343781e-15	0.06297577567415458	0.347	0.189	1.829948705188077e-10	2.378577874801611e-6	0.08368398044624314	0.281	0.204	0.04935073374638383	0.006858033558697576	0.033560772884279	0.276	0.222	1	0.006858033558697576	2.6459640040313187e-14	0.060073509668225576	0.033560772884279	0.08368398044624314	TRUE	up	3	1.829948705188077e-10	1	FALSE
CHIKV	mock	Tmed3	1.588883724887274e-9	0.062188311225768955	0.504	0.33	3.296615952396116e-5	4.980134669135206e-5	0.04632414822942854	0.426	0.338	1	0.004926619443537661	0.07126074860932952	0.406	0.346	1	0.004926619443537661	4.766651167088177e-9	0.05992440268817567	0.04632414822942854	0.07126074860932952	TRUE	up	3	3.296615952396116e-5	1	FALSE
CHIKV	mock	Nostrin	7.520531273452947e-14	0.08666074105389715	0.196	0.094	1.5603598286160175e-9	4.305498200498993e-11	0.10514160596758329	0.18	0.096	8.933047666395311e-7	0.3479737426115577	-0.012374554550692196	0.133	0.119	1	0.3479737426115577	2.2561593820357194e-13	0.059809264156929415	-0.012374554550692196	0.10514160596758329	FALSE	up	2	1.5603598286160175e-9	1	FALSE
CHIKV	mock	Lrp1	0.0037937127846992395	0.07080893196568461	0.911	0.823	1	0.8696733560409291	-0.02509694036120269	0.896	0.851	1	4.3302968660592586e-6	0.13365416163541832	0.842	0.773	0.0898449993769975	0.8696733560409291	1.2990834343846117e-5	0.05978871774663341	-0.02509694036120269	0.13365416163541832	FALSE	up	2	0.0898449993769975	1	FALSE
CHIKV	mock	Fdps	4.535228762532973e-17	0.06760372795922326	0.203	0.087	9.409692636503412e-13	1.8755845232704967e-4	0.05047591728930495	0.16	0.112	1	0.0016839245485665566	0.06119218060750464	0.169	0.12	1	0.0016839245485665566	1.3605686287598884e-16	0.05975727528534428	0.05047591728930495	0.06760372795922326	TRUE	up	3	9.409692636503412e-13	1	FALSE
CHIKV	mock	Srrm2	1.648415838580485e-7	0.14557281748390793	0.912	0.806	0.00342013318188679	1.7921062869854558e-6	0.1417508366582252	0.893	0.798	0.03718262124237424	0.10397442743201965	-0.1083200687078405	0.836	0.778	1	0.10397442743201965	4.945246700559064e-7	0.059667861811430876	-0.1083200687078405	0.14557281748390793	FALSE	up	2	0.00342013318188679	1	FALSE
CHIKV	mock	Cdc26	6.038492317254262e-13	0.054103736953944825	0.338	0.188	1.2528663859839142e-8	3.485772344809907e-10	0.08995050659962345	0.301	0.194	7.2322804610115945e-6	0.012137301445186446	0.03494087117301048	0.276	0.225	1	0.012137301445186446	1.8115476951751847e-12	0.059665038242192915	0.03494087117301048	0.08995050659962345	TRUE	up	3	1.2528663859839142e-8	1	FALSE
CHIKV	mock	Rbm43	8.425873060512868e-16	0.05308955633987164	0.161	0.064	1.74820014259521e-11	1.0104337210997895e-6	0.06859853889008975	0.111	0.062	0.020964478845378432	0.008931614581399086	0.05727816902600834	0.101	0.07	1	0.008931614581399086	2.5277619181538457e-15	0.059655421418656575	0.05308955633987164	0.06859853889008975	TRUE	up	3	1.74820014259521e-11	1	FALSE
CHIKV	mock	Slc25a33	0.013523911890593357	-0.03981816296028509	0.181	0.135	1	1.204758146014955e-5	0.07169674652851879	0.162	0.107	0.24996322013518288	3.15300961094442e-10	0.1467362944012864	0.189	0.094	6.541864340787483e-6	0.013523911890593357	9.45902882985083e-10	0.0595382926565067	-0.03981816296028509	0.1467362944012864	FALSE	up	2	6.541864340787483e-6	1	FALSE
CHIKV	mock	Bloc1s2	2.8351785395119234e-15	0.07037938893749629	0.312	0.164	5.882428433779338e-11	1.4494565268302498e-4	0.05326760807929537	0.234	0.175	1	3.554542268978909e-5	0.054867185712760946	0.228	0.157	0.737496429967744	1.4494565268302498e-4	8.505535618535736e-15	0.059504727576517535	0.05326760807929537	0.07037938893749629	TRUE	up	3	5.882428433779338e-11	1	FALSE
CHIKV	mock	Fam173a	1.5005073229581276e-13	0.05497622556743348	0.411	0.242	3.113252593673523e-9	0.005802827810770284	0.04746830341341435	0.355	0.3	1	0.0010362098139735096	0.07594297025381469	0.353	0.282	1	0.005802827810770284	4.501521968873711e-13	0.05946249974488751	0.04746830341341435	0.07594297025381469	TRUE	up	3	3.113252593673523e-9	1	FALSE
CHIKV	mock	Cdc5l	1.1073128987794796e-7	0.09663620319979449	0.557	0.384	0.0022974528023876643	4.179806867301597e-6	0.07632654425272267	0.486	0.378	0.08672263288277353	0.21511574554215265	0.0051887166631228165	0.451	0.413	1	0.21511574554215265	3.321938328495888e-7	0.059383821371879995	0.0051887166631228165	0.09663620319979449	TRUE	up	3	0.0022974528023876643	1	FALSE
CHIKV	mock	Echs1	1.2344933327542556e-11	0.03936542217396222	0.373	0.22	2.5613267667985297e-7	5.876752795450961e-7	0.08181246803215914	0.321	0.228	0.012193086700001654	0.0014897209993476371	0.056742854871311754	0.281	0.219	1	0.0014897209993476371	3.7034799982170567e-11	0.059306915025811036	0.03936542217396222	0.08181246803215914	TRUE	up	3	2.5613267667985297e-7	1	FALSE
CHIKV	mock	Acaa1a	3.5295310556609175e-18	0.11887520711264055	0.496	0.279	7.323071034285271e-14	2.704712749961448e-4	0.06384885730638068	0.389	0.313	1	0.011536384988367086	-0.004808225308934211	0.358	0.3	1	0.011536384988367086	1.0588593166982736e-17	0.059305279703362336	-0.004808225308934211	0.11887520711264055	FALSE	up	2	7.323071034285271e-14	1	FALSE
CHIKV	mock	Lztfl1	9.795486020258308e-11	0.04276037198556143	0.308	0.182	2.0323674394831937e-6	1.7658516896248377e-7	0.08634327927155211	0.268	0.183	0.0036637890856336132	0.014000493839436884	0.04803509643746928	0.262	0.211	1	0.014000493839436884	2.938645805789644e-10	0.059046249231527605	0.04276037198556143	0.08634327927155211	TRUE	up	3	2.0323674394831937e-6	1	FALSE
CHIKV	mock	Hk3	2.214528949640353e-12	0.04078606577502358	0.221	0.112	4.5947046647138045e-8	0.1379568075100131	-0.0012426468453874406	0.158	0.135	1	8.661058774789138e-8	0.1375612321136668	0.213	0.127	0.0017969964745932505	0.1379568075100131	6.643586848906352e-12	0.059034883681100984	-0.0012426468453874406	0.1375612321136668	FALSE	up	2	4.5947046647138045e-8	1	FALSE
CHIKV	mock	BC028528	3.1888263328661656e-8	0.06570952632579363	0.549	0.378	6.61617687543072e-4	0.007217200555184268	0.05993405975460264	0.518	0.449	1	0.06274004947954068	0.050368840590944486	0.478	0.427	1	0.06274004947954068	9.566478693540094e-8	0.05867080889044692	0.050368840590944486	0.06570952632579363	TRUE	up	3	6.61617687543072e-4	1	FALSE
CHIKV	mock	Gm6377	1.4817653409017687e-28	0.42808600907748906	0.54	0.317	3.0743667293029895e-24	0.07908411533540305	-0.006998971593105141	0.471	0.423	1	0.04496277325399049	-0.24529480435492212	0.324	0.339	1	0.07908411533540305	4.445296022705296e-28	0.058597411043153934	-0.006998971593105141	0.42808600907748906	FALSE	down	2	3.0743667293029895e-24	1	FALSE
CHIKV	mock	Slc50a1	3.419206584403577e-19	0.11478874226455565	0.31	0.148	7.094169821320541e-15	8.908062554131389e-5	0.03158241651167076	0.249	0.185	1	0.018225756608613496	0.02922464426687149	0.228	0.184	1	0.018225756608613496	1.0257619753210738e-18	0.0585319343476993	0.02922464426687149	0.11478874226455565	TRUE	up	3	7.094169821320541e-15	1	FALSE
CHIKV	mock	Prkrip1	1.0404514624341265e-15	0.06817278624651466	0.219	0.102	2.1587286942583256e-11	1.4676013997870353e-6	0.047985857658360526	0.169	0.107	0.03044979384278141	4.1706129332533677e-4	0.05907319029023217	0.156	0.105	1	4.1706129332533677e-4	3.1213543873023735e-15	0.05841061139836912	0.047985857658360526	0.06817278624651466	TRUE	up	3	2.1587286942583256e-11	1	FALSE
CHIKV	mock	Ccdc107	3.388898670369423e-14	0.04791130662914167	0.224	0.11	7.03128696128248e-10	4.007739168034674e-8	0.09576878761905452	0.187	0.115	8.315257225838342e-4	0.001771329448388368	0.031034231040650007	0.186	0.133	1	0.001771329448388368	1.0166696011107954e-13	0.0582381084296154	0.031034231040650007	0.09576878761905452	TRUE	up	3	7.03128696128248e-10	1	FALSE
CHIKV	mock	Med21	4.395292215334969e-7	0.05374556777343997	0.334	0.217	0.009119352288376995	0.11357111850062075	0.022601305022114437	0.277	0.245	1	0.008385386742855178	0.09832734257337228	0.276	0.229	1	0.11357111850062075	1.3185870850427648e-6	0.0582247384563089	0.022601305022114437	0.09832734257337228	TRUE	up	3	0.009119352288376995	1	FALSE
CHIKV	mock	Adrm1	7.100883030151076e-10	0.02077134158725691	0.426	0.263	1.4732912110957452e-5	1.0556226574907774e-9	0.08472093848212942	0.375	0.26	2.190205889761865e-5	6.972606883875948e-4	0.06913660778814146	0.332	0.26	1	6.972606883875948e-4	2.1302649075326524e-9	0.05820962928584259	0.02077134158725691	0.08472093848212942	TRUE	up	3	1.4732912110957452e-5	1	FALSE
CHIKV	mock	Otulin	1.3952039984507977e-16	0.11370354759135559	0.459	0.266	2.894769255985715e-12	1.3086038928057784e-10	0.1388513726218672	0.414	0.288	2.715091356793429e-6	0.5467990399761954	-0.07811802857651828	0.324	0.32	1	0.5467990399761954	4.185611995352394e-16	0.05814563054556817	-0.07811802857651828	0.1388513726218672	FALSE	up	2	2.894769255985715e-12	1	FALSE
CHIKV	mock	Chrac1	4.586022576500823e-22	0.12914389865795084	0.497	0.271	9.515079641723907e-18	1.2035679814686615e-8	0.11605588000548317	0.407	0.298	2.4971628479511786e-4	0.29558261027300387	-0.07090743530700888	0.31	0.317	1	0.29558261027300387	1.375806772950248e-21	0.05809744778547504	-0.07090743530700888	0.12914389865795084	FALSE	up	2	9.515079641723907e-18	1	FALSE
CHIKV	mock	Txndc5	1.0754818597676176e-9	0.047270071996914964	0.311	0.189	2.231409762645853e-5	7.916804368806673e-4	0.05644356278150908	0.236	0.182	1	4.9064966906333e-5	0.07044657274662769	0.251	0.178	1	7.916804368806673e-4	3.226445575832878e-9	0.05805340250835058	0.047270071996914964	0.07044657274662769	TRUE	up	3	2.231409762645853e-5	1	FALSE
CHIKV	mock	Cox7a2l	1.4591361435209278e-10	0.14149018192323148	0.903	0.773	3.027415670577221e-6	2.869953586600312e-13	0.19497051212417738	0.891	0.795	5.9545797014783275e-9	3.729673550224679e-5	-0.16235923994094748	0.832	0.807	0.7738326682006165	3.729673550224679e-5	8.609860759798461e-13	0.05803381803548713	0.14149018192323148	0.19497051212417738	FALSE	up	2	5.9545797014783275e-9	0.7738326682006165	FALSE
CHIKV	mock	Eif3l	2.3635660021088185e-12	0.09277316591240103	0.535	0.33	4.903926741175377e-8	1.718541943926685e-4	0.03979549472000765	0.434	0.349	1	0.007419639932070179	0.04150170827792077	0.429	0.365	1	0.007419639932070179	7.0906980063097124e-12	0.058023456303443154	0.03979549472000765	0.09277316591240103	TRUE	up	3	4.903926741175377e-8	1	FALSE
CHIKV	mock	Fabp4	0.08595546711330239	-0.07690580870045088	0.123	0.138	1	4.0600418644094917e-10	-0.11618069802636749	0.084	0.151	8.423774860276813e-6	2.8367363303405277e-4	0.36714464533968183	0.139	0.092	1	0.08595546711330239	1.218012558828332e-9	0.05801937953762115	-0.07690580870045088	0.36714464533968183	FALSE	down	2	8.423774860276813e-6	1	FALSE
CHIKV	mock	March5	4.898553414145892e-17	0.07899708888130469	0.459	0.258	1.0163518623669896e-12	7.674833797167136e-7	0.08425799009872087	0.366	0.269	0.015923745162362373	0.05481986934488506	0.01075275207982146	0.321	0.276	1	0.05481986934488506	1.4695660242437678e-16	0.05800261035328234	0.01075275207982146	0.08425799009872087	TRUE	up	3	1.0163518623669896e-12	1	FALSE
CHIKV	mock	Krt80	2.567723348396986e-11	0.03898656419010918	0.115	0.047	5.327512403254067e-7	8.290740742636038e-4	0.013051316898131049	0.11	0.074	1	1.1108519965989021e-11	0.1217050504333929	0.145	0.054	2.3047957225434022e-7	8.290740742636038e-4	3.3325559897596855e-11	0.05791431050721104	0.013051316898131049	0.1217050504333929	TRUE	up	3	2.3047957225434022e-7	1	FALSE
CHIKV	mock	Polr2k	5.939848918069438e-5	0.01845510337407985	0.632	0.459	1	0.07494751789572027	0.01793529200210786	0.592	0.516	1	4.9657250643882093e-8	0.13722132291917444	0.57	0.454	0.0010302886363592657	0.07494751789572027	1.4897174453411843e-7	0.05787057276512072	0.01793529200210786	0.13722132291917444	TRUE	up	3	0.0010302886363592657	1	FALSE
CHIKV	mock	Incenp	3.780669974639501e-13	0.07645008046197962	0.168	0.077	7.844134063382036e-9	0.0034196299786353177	0.04529189897899072	0.114	0.082	1	6.812085714630549e-4	0.05151441392891151	0.124	0.08	1	0.0034196299786353177	1.1342009923914226e-12	0.05775213112329395	0.04529189897899072	0.07645008046197962	TRUE	up	3	7.844134063382036e-9	1	FALSE
CHIKV	mock	Pmf1	1.2907826690844987e-10	0.0525029522135195	0.201	0.106	2.678115881816518e-6	6.551168599892464e-6	0.0790242794240468	0.164	0.109	0.13592364611056884	0.004832228608367337	0.04148819855154562	0.179	0.135	1	0.004832228608367337	3.87234800675367e-10	0.05767181006303731	0.04148819855154562	0.0790242794240468	TRUE	up	3	2.678115881816518e-6	1	FALSE
CHIKV	mock	Etnk1	2.547000067163348e-9	0.07665614015754357	0.354	0.224	5.2845157393505143e-5	0.001878409960917752	0.015479529282672932	0.287	0.226	1	6.246665981547822e-4	0.08081223627708484	0.303	0.239	1	0.001878409960917752	7.641000182028415e-9	0.057649301905767114	0.015479529282672932	0.08081223627708484	TRUE	up	3	5.2845157393505143e-5	1	FALSE
CHIKV	mock	Dda1	7.163268854162512e-8	0.011000469343700803	0.415	0.268	0.001486235021861638	4.8027726998489225e-8	0.1071540556966662	0.369	0.268	9.964792797646544e-4	0.0036011425785761977	0.0545800912611516	0.35	0.284	1	0.0036011425785761977	1.4408317407548011e-7	0.057578205433839534	0.011000469343700803	0.1071540556966662	TRUE	up	3	9.964792797646544e-4	1	FALSE
CHIKV	mock	Psmd2	0.004255605403020569	0.0105474388084289	0.617	0.468	1	0.0012906258758393248	0.06724441117285096	0.57	0.476	1	1.735916522605477e-4	0.0949253003169871	0.57	0.486	1	0.004255605403020569	5.206845598274615e-4	0.05757238343275565	0.0105474388084289	0.0949253003169871	TRUE	up	3	1	1	FALSE
CHIKV	mock	Csnk2b	1.2355035734374731e-8	0.05294782997304437	0.567	0.378	2.563422814168069e-4	0.020279926509878355	0.03673576157809488	0.459	0.395	1	3.183746874279723e-4	0.0830060069111973	0.471	0.394	1	0.020279926509878355	3.7065106745183544e-8	0.05756319948744552	0.03673576157809488	0.0830060069111973	TRUE	up	3	2.563422814168069e-4	1	FALSE
CHIKV	mock	Plekhm3	4.025579022196354e-14	0.06516759306902953	0.343	0.192	8.352271355252995e-10	0.0016772887480884268	0.04039925052456811	0.296	0.234	1	0.007255087530661826	0.06705234532022808	0.292	0.243	1	0.007255087530661826	1.2076737066588575e-13	0.057539729637941905	0.04039925052456811	0.06705234532022808	TRUE	up	3	8.352271355252995e-10	1	FALSE
CHIKV	mock	Mrps26	3.360458692910693e-20	0.12209188111984914	0.379	0.195	6.972279696051106e-16	5.575015505679308e-7	0.10328091073953338	0.295	0.209	0.011567042171183428	0.38175503499667146	-0.05299966527324784	0.247	0.254	1	0.38175503499667146	1.0081376078732033e-19	0.0574577088620449	-0.05299966527324784	0.12209188111984914	FALSE	up	2	6.972279696051106e-16	1	FALSE
CHIKV	mock	Pnkp	4.603341523060304e-15	0.07767555023669562	0.245	0.122	9.551012992045518e-11	1.5698655030854636e-4	0.023033457040177285	0.2	0.143	1	1.3505553676262816e-6	0.07149444219149517	0.206	0.127	0.02802132276751009	1.5698655030854636e-4	1.3810024569180827e-14	0.057401149822789356	0.023033457040177285	0.07767555023669562	TRUE	up	3	9.551012992045518e-11	1	FALSE
CHIKV	mock	Snrnp40	5.159232860091261e-18	0.0497031665534286	0.27	0.126	1.0704376338117348e-13	3.602045921255659e-10	0.0993018431437035	0.2	0.115	7.4735248774212405e-6	0.0014222420587845176	0.023036356935733193	0.19	0.135	1	0.0014222420587845176	1.547769858027376e-17	0.057347122210955094	0.023036356935733193	0.0993018431437035	TRUE	up	3	1.0704376338117348e-13	1	FALSE
CHIKV	mock	Lig1	0.007430096549142007	0.02664236959938074	0.109	0.078	1	0.08097793218839604	0.022809911689923967	0.101	0.082	1	4.598118544165492e-6	0.12218389526872842	0.138	0.077	0.09540176355434563	0.08097793218839604	1.3794292204511242e-5	0.05721205885267771	0.022809911689923967	0.12218389526872842	TRUE	up	3	0.09540176355434563	1	FALSE
CHIKV	mock	Rpl22l1	5.5065525849457764e-5	0.0988663159655152	0.849	0.729	1	0.0196053165843766	0.028367333165125297	0.831	0.767	1	0.11645763846541266	0.04400065719074586	0.801	0.754	1	0.11645763846541266	1.6518748107893224e-4	0.05707810210712879	0.028367333165125297	0.0988663159655152	TRUE	up	3	1	1	FALSE
CHIKV	mock	Cnpy3	5.568228408705146e-15	0.061888009736085436	0.394	0.219	1.1552960302381437e-10	4.222400020032163e-9	0.11349915469509636	0.336	0.232	8.760635561562732e-5	0.31738290924660906	-0.0043563781721572825	0.279	0.251	1	0.31738290924660906	1.6704685226115344e-14	0.0570102620863415	-0.0043563781721572825	0.11349915469509636	FALSE	up	2	1.1552960302381437e-10	1	FALSE
